Gene	Gene_Name	Molecule	Start	End	strand	probe_start	probe_end	1451_growth_t1_avg	1451_growth_t2_avg	1451_growth_t3_avg	1451_growth_t4_avg	ura3_growth_t1_avg	ura3_growth_t2_avg	ura3_growth_t3_avg	ura3_growth_t4_avg
VNG1941C		chr	1431151	1432227	+	1431963	1431894	-0.009	0.033333333	-0.068333333	-0.089	0.0185	0.008666667	-0.025333333	-0.067
VNG1942H		chr	1432575	1432240	-	1432334	1432403	0.138666667	0.09	0.113666667	0.135	0.062	0.019666667	0.001666667	0.13
VNG1943H		chr	1432788	1432624	-	1432635	1432704	-0.117666667	0.012333333	-0.006333333	-0.014	-0.052	-0.057666667	-0.061666667	-0.0525
VNG1944C		chr	1433767	1433516	-	1433520	1433589	-0.112666667	-0.018333333	-0.057333333	-0.0595	0.012	-0.112	-0.064333333	-0.055
VNG1945G	purL2	chr	1433516	1432845	-	1432969	1433038	-0.076333333	0.031666667	0.026333333	-0.0165	0.056	-0.109333333	-0.053333333	-0.0355
VNG1946G	purU	chr	1433893	1434801	+	1434091	1434022	0.418333333	0.199666667	0.174333333	0.4305	0.261	0.225	0.246666667	0.387
VNG1948H		chr	1434889	1435800	+	1435053	1434984	-0.017666667	0.062333333	0.011333333	-0.117	0.0545	0.066	0.043666667	-0.106
VNG1949G	gul2	chr	1436222	1435812	-	1435999	1436068	-0.023333333	0.110333333	0.085	0.2135	0.0375	0.048333333	0.188	0.257
VNG1951G	sub	chr	1438067	1436313	-	1437335	1437404	0.173333333	0.151	0.116	0.2925	0.144	0.173666667	0.239	0.322
VNG1952H		chr	1438911	1438141	-	1438216	1438285	0.436	0.273	0.235333333	0.4645	0.2285	0.245666667	0.411	0.473
VNG1953C		chr	1443020	1438932	-	1441867	1441936	0.210333333	-0.149333333	0.211666667	0.527	0.2275	0.161	0.361333333	0.4235
VNG1954H		chr	1443508	1443230	-	1443391	1443460	0.101	0.132	0.083	0.248	0.123	0.130666667	0.200666667	0.245
VNG1956H		chr	1443507	1444001	+	1443931	1443862	0.231	0.115666667	0.206	0.488	0.277	0.195666667	0.401666667	0.3415
VNG1957G	tgtA2	chr	1445883	1444129	-	1445062	1445131	0.275	0.163333333	0.118333333	0.338	0.2155	0.219	0.276	0.314
VNG1959G	tgtA1	chr	1447422	1445950	-	1446569	1446638	0.095333333	0.006333333	0.082666667	0.2525	0.1015	0.137666667	0.182333333	0.2205
VNG1960H		chr	1447639	1447472	-	1447508	1447577	0.012333333	0.111	0.094666667	0.1795	0.0615	0.038	0.097	0.1225
VNG1962C		chr	1448213	1447674	-	1447771	1447840	0.072666667	0.116666667	0.196	0.25	0.086	0.07	0.347666667	0.2375
VNG1963H		chr	1448212	1448778	+	1448777	1448708	0.430333333	0.311666667	0.269333333	0.7645	0.4235	0.273	0.495666667	0.5245
VNG1964H		chr	1450033	1448864	-	1449084	1449153	0.280333333	-0.076	0.273	0.5195	0.309	0.257333333	0.446333333	0.4325
VNG1965H		chr	1451159	1450113	-	1450393	1450462	0.218	0.090666667	0.002	-0.0535	-0.0025	0.068333333	0.060333333	0.1285
VNG1967G	glpK	chr	1452694	1451165	-	1452098	1452167	0.004	0.010333333	-0.029666667	-0.1205	-0.039	0.030666667	-0.007333333	0.0055
VNG1969G	gpdA2	chr	1452915	1454624	+	1453195	1453126	0.303666667	0.159333333	0.125666667	0.193	0.1875	0.168	0.144333333	0.3185
VNG1971G	gpdB	chr	1454617	1455897	+	1454779	1454710	0.241	0.211333333	0.237	0.39	0.2535	0.165666667	0.302666667	0.3365
VNG1972G	gpdC	chr	1455893	1457287	+	1456255	1456186	0.225	0.084666667	0.031	0.1185	0.049	0.083333333	0.163333333	0.17
VNG1973H		chr	1457967	1457338	-	1457764	1457833	0.121333333	0.143333333	0.084333333	0.2005	0.1475	0.064666667	0.088	0.123
VNG1974H		chr	1458039	1458557	+	1458535	1458466	0.512	0.329666667	0.341666667	0.49	0.276	0.238666667	0.317666667	0.436
VNG1976H		chr	1458716	1458946	+	1458897	1458828	0.114	0.269666667	0.255333333	0.555	0.442	0.283333333	0.386	0.3565
VNG1977H		chr	1459030	1459938	+	1459606	1459537	0.085333333	0.053333333	0.05	0.28	0.076	0.047666667	0.236333333	0.323
VNG1978H		chr	1459955	1460371	+	1460149	1460080	0.063666667	0.003666667	0.028333333	0.235	0.1205	0.001333333	0.154333333	0.228
VNG1980C		chr	1461883	1461296	-	1461608	1461677	0.302333333	0.15	0.113333333	0.275	0.1445	0.175333333	0.200333333	0.3805
VNG1982C		chr	1463506	1464780	+	1464085	1464016	0.018333333	0.094666667	0.093666667	0.1535	0.1065	0.096333333	0.172	0.162
VNG1983H		chr	1463364	1461883	-	1463033	1463102	0.098333333	0.112333333	0.080333333	0.2835	0.141	0.211666667	0.278	0.274
VNG1984G	rnh	chr	1464785	1465420	+	1465019	1464950	0.031666667	0.085666667	0.051666667	0.066	0.068	0.048333333	0.091666667	0.0875
VNG1985C		chr	1467030	1465423	-	1466774	1466843	0.241666667	0.209333333	0.151666667	0.303	0.1825	0.163	0.205666667	0.4435
VNG1986C		chr	1467161	1467910	+	1467300	1467231	0.152	-0.207666667	0.188333333	0.399	0.2435	0.212666667	0.342333333	0.2965
VNG1987G	secD	chr	1469450	1467924	-	1468821	1468890	0.034666667	0.092666667	0.055	-0.0155	0.035	0.061	0.015333333	0.0125
VNG1988G	secF	chr	1470301	1469450	-	1469934	1470003	-0.068333333	0.042	-0.046	-0.167	-0.0835	-0.021	-0.085	-0.121
VNG1989H		chr	1470907	1470437	-	1470680	1470749	0.108333333	0.088	0.026666667	0.0855	0.0265	0.072	0.115333333	0.1885
VNG1991H		chr	1471497	1470958	-	1471106	1471175	0.070333333	-0.209333333	0.073	0.263	0.0755	0.137333333	0.25	0.2715
VNG1992G	pgi	chr	1471603	1472880	+	1472591	1472522	0.195	0.166333333	0.125333333	0.3365	0.115	0.164333333	0.176333333	0.252
VNG1993H		chr	1472892	1473938	+	1473586	1473517	-0.006333333	0.005	0.043	0.0725	0.056	0.084666667	0.091666667	0.1015
VNG1994C		chr	1474272	1473946	-	1474023	1474092	0.162333333	0.134	0.088666667	0.052	0.0605	0.057666667	0.046666667	0.087
VNG1995C		chr	1474643	1474407	-	1474533	1474602	-0.033	0.058333333	-0.003666667	-0.102	-0.068	-0.066	-0.068	-0.192
VNG1997G	infB	chr	1474858	1476657	+	1476631	1476562	0.206666667	0.059666667	0.016333333	-0.0565	0.0785	0.060333333	0.081	0.0715
VNG1998H		chr	1477102	1476740	-	1476940	1477009	-0.050333333	-0.047666667	0.009	0.113	0.092	0.013333333	-0.032	0.1205
VNG1999H		chr	1477636	1477157	-	1477481	1477550	0.192666667	0.079	0.020333333	-0.0165	0.06	0.051666667	0.027	0.099
VNG2000G	prrIV1	chr	1478904	1477672	-	1478790	1478859	-0.024	-0.011333333	-0.010333333	0.0435	0.021	-0.001666667	-0.033333333	0.063
VNG2001G	yjbG	chr	1480898	1479003	-	1480786	1480855	0.537333333	0.232	0.298	0.649	0.3295	0.246	0.395333333	0.46
VNG2002H		chr	1480897	1482219	+	1481648	1481579	0.275666667	0.016666667	0.298333333	0.495	0.23	0.209333333	0.347333333	0.387
VNG2003G	truA	chr	1483019	1482222	-	1482548	1482617	0.351666667	0.185	0.062666667	0.074	0.149	0.101333333	0.125333333	0.196
VNG2005G	hisS	chr	1484322	1483027	-	1483991	1484060	0.017333333	0.063	0.073333333	0.098	0.0855	0.030333333	0.055	0.1385
VNG2006C		chr	1484964	1484377	-	1484843	1484912	0.023666667	0.002666667	0.006	0.152	0.022	-0.003666667	0.026666667	0.264
VNG2008H		chr	1485321	1484971	-	1485014	1485083	-0.104666667	-0.012	-0.008	0.1135	-0.028	-0.039666667	-0.032333333	0.203
VNG2010G	rps19e	chr	1485879	1485427	-	1485645	1485714	0.215	0.133333333	0.07	0.0415	0.227	0.181	0.057333333	0.1485
VNG2011G	thiL	chr	1486031	1486894	+	1486176	1486107	0.067666667	-0.014	-0.073333333	-0.113	0.056	0.028333333	0.007333333	-0.0565
VNG2012C		chr	1488006	1486897	-	1487207	1487276	0.241666667	0.178666667	0.159	0.2865	0.1255	0.148	0.191	0.306
VNG2014H		chr	1488341	1488093	-	1488145	1488214	0.113333333	0.176	0.136	0.1335	0.0365	0.088333333	0.174	0.2875
VNG2015C		chr	1488724	1489446	+	1489297	1489228	0.08	0.007666667	-0.073666667	-0.255	-0.003	0.122	-0.039666667	-0.147
VNG2017G	lysS	chr	1489454	1491097	+	1489637	1489568	-0.08	-0.154666667	-0.121666667	-0.256	-0.0865	0.049333333	-0.063	-0.2195
VNG2019C		chr	1491180	1492979	+	1491513	1491444	0.072333333	0.139333333	0.111333333	0.2015	0.072	0.105666667	0.194333333	0.244
VNG2020C		chr	1493509	1492982	-	1493391	1493460	0.030666667	-0.074666667	-0.029333333	-0.1835	-0.021	0.058666667	-0.020666667	-0.189
VNG2021C		chr	1493620	1495095	+	1494124	1494055	0.020333333	0.042666667	-0.007	-0.109	-0.022	0.049666667	-0.082666667	-0.063
VNG2023G	gsp	chr	1496426	1495371	-	1495992	1496061	-0.001	0.018666667	0.016	0.029	-0.007	0.019666667	-0.035	0.0275
VNG2024H		chr	1496425	1496688	+	1496536	1496467	0.436	0.228666667	0.254666667	0.653	0.276	0.212666667	0.466333333	0.409
VNG2025G	yyaI	chr	1496766	1497677	+	1497075	1497006	0.091	-0.175	0.116666667	0.303	0.1255	0.110333333	0.188	0.309
VNG2027H		chr	1497707	1497949	+	1497948	1497879	0.224333333	0.134333333	0.151333333	0.4265	0.1875	0.061333333	0.232333333	0.5415
VNG2028H		chr	1498297	1498659	+	1498542	1498473	0.329666667	0.231333333	0.256333333	0.502	0.2465	0.095	0.178	0.525
VNG2029H		chr	1499095	1498706	-	1498742	1498811	0.065	-0.002333333	0.081	0.248	0.1875	0.14	0.191	0.233
VNG2031G	nadE	chr	1499405	1500208	+	1499947	1499878	0.012666667	0.056333333	0.041	0.1785	-0.065	-0.049	-0.026666667	0.2185
VNG2032G	fad1	chr	1500642	1500211	-	1500219	1500288	0.322	0.138333333	0.133	0.279	0.1585	0.157	0.185666667	0.223
VNG2034H		chr	1501619	1500798	-	1500888	1500957	0.409333333	0.044333333	0.255	0.5615	0.386	0.170666667	0.250333333	0.3365
VNG2035H		chr	1501863	1502096	+	1501932	1501863	-0.03	0.015333333	-0.043	0.027	0.057	0.009666667	-0.034	-0.0095
VNG2036G	hlx1	chr	1502665	1502099	-	1502239	1502308	0.081333333	0.037	-0.002333333	0.037	-0.0595	-0.049333333	-0.007666667	0.096
VNG2037C		chr	1504212	1502695	-	1503737	1503806	0.015666667	0.025666667	-0.026666667	-0.0705	-0.0835	0.005333333	0.03	0.055
VNG2039H		chr	1504536	1505330	+	1505324	1505255	-0.072666667	-0.055	-0.042666667	-0.143	-0.109	-0.010666667	-0.112333333	-0.126
VNG2041H		chr	1505692	1505294	-	1505323	1505392	0.036666667	0.039333333	-0.000333333	0.08	0.065	0.062333333	0.099	0.129
VNG2042H		chr	1505691	1505885	+	1505842	1505773	0.009	0.011	0.102333333	0.065	0.0325	0.082	0.071666667	0.1395
VNG2043G	ham1	chr	1506457	1505906	-	1506321	1506390	-0.084333333	-0.005333333	-0.068	-0.063	-0.034	0.001666667	-0.034	-0.0005
VNG2044H		chr	1506779	1506501	-	1506631	1506700	-0.021	0.039	0.036666667	0.0645	0.0445	-0.041666667	-0.105666667	0.0225
VNG2045G	gcp	chr	1508279	1506831	-	1508037	1508106	-0.009333333	0.001	-0.066333333	-0.1845	0.0135	0.033	-0.048	-0.1345
VNG2047G	rps27e	chr	1508569	1508438	-	1508457	1508526	0.125333333	0.039666667	0.047666667	-0.0245	0.211	0.121333333	-0.045333333	-0.0195
VNG2048G	rps24e	chr	1508879	1508574	-	1508672	1508741	0.016333333	0.024333333	-0.052	-0.193	0.09	0.069	-0.127333333	-0.228
VNG2049C		chr	1509033	1508938	-	1508949	1509018	0.076666667	-0.03	0.021333333	0.042	0.1035	0.094666667	0.046	0.0825
VNG2051G	rpoE''	chr	1509671	1509477	-	1509547	1509616	-0.059666667	0.005333333	-0.069	-0.188	-0.056	-0.043333333	-0.158666667	-0.2555
VNG2053G	rpoE'	chr	1510244	1509675	-	1510118	1510187	-0.080666667	-0.027666667	-0.096666667	-0.279	-0.071	-0.035333333	-0.137333333	-0.282
VNG2054H		chr	1510631	1510251	-	1510252	1510321	-0.14	-0.034666667	-0.142333333	-0.3425	-0.094	-0.012666667	-0.155666667	-0.298
VNG2056G	eif2g	chr	1511880	1510639	-	1511694	1511763	-0.016333333	0.01	-0.07	-0.2475	-0.028	0.066	-0.095333333	-0.193
VNG2059H		chr	1512177	1512980	+	1512568	1512499	0.011333333	0.083	0.046333333	0.1675	0.09	0.089333333	0.071	0.024
VNG2060G	phnP	chr	1513810	1512992	-	1513117	1513186	0.044666667	-0.085	0.032333333	0.1215	0.049	0.084666667	0.149666667	0.2
VNG2062G	atp	chr	1514916	1513810	-	1514390	1514459	-0.059333333	0.041	-0.008	-0.05	0.017	0.090666667	0.080333333	0.07
VNG2063G	aca	chr	1516948	1518177	+	1517095	1517026	-0.111333333	-0.193666667	-0.17	-0.1595	-0.1275	-0.18	-0.071666667	-0.131
VNG2064H		chr	1516908	1515196	-	1516427	1516496	-0.008666667	0.034666667	-0.031	-0.085	-0.058	0.024666667	0.054333333	0.0725
VNG2065G	dgs	chr	1518251	1519021	+	1518762	1518693	0.011666667	-0.042333333	0.048666667	0.008	0.024	0.031666667	0.070666667	0.041
VNG2067H		chr	1519017	1519484	+	1519453	1519384	0.106	0.013666667	-0.037666667	-0.095	-0.0335	0.020666667	0.042	-0.0615
VNG2068C		chr	1521411	1519501	-	1520142	1520211	0.126	0.056333333	0.03	0.03	0.0025	0.049333333	0.023	0.159
VNG2071G	lfl2	chr	1523408	1521459	-	1522590	1522659	0.127666667	0.110333333	0.126333333	0.327	0.2095	0.117666667	0.290666667	0.3
VNG2072G	serS	chr	1524404	1525825	+	1524514	1524445	0.003666667	0.040333333	-0.03	-0.14	-0.0435	0.026666667	-0.062333333	-0.139
VNG2073C		chr	1524328	1523423	-	1523423	1523492	0.21	0.079333333	0.073	0.1345	0.042	0.052666667	0.109666667	0.1235
VNG2074H		chr	1526222	1525896	-	1526045	1526114	0.217333333	-0.052333333	0.136	0.1845	0.0605	0.027333333	-0.010333333	0.25
VNG2075C		chr	1526221	1526799	+	1526759	1526690	0.065666667	0.122333333	0.040666667	0.1905	0.1085	0.124666667	0.231333333	0.206
VNG2076G	rpl40e	chr	1526849	1526989	+	1526967	1526898	0.016333333	-0.036666667	-0.143333333	-0.369	0.061	0.032333333	-0.147333333	-0.3985
VNG2078G	hat2	chr	1528024	1527491	-	1527604	1527673	0.047	0.139666667	0.116	0.242	0.134	0.109	0.289666667	0.2615
VNG2079G	mutT	chr	1527386	1527063	-	1527197	1527266	0.268	-0.056666667	0.105333333	0.313	0.17	0.092333333	0.078	0.3285
VNG2080C		chr	1528699	1528085	-	1528289	1528358	0.05	0.135333333	0.067666667	0.175	0.063	0.094333333	0.151	0.2165
VNG2081H		chr	1528776	1528958	+	1528941	1528872	-0.072	0.100666667	0.102666667	0.113	-0.176	-0.11	-0.097333333	0.2175
VNG2082G	polC	chr	1529534	1530142	+	1529880	1529811	0.042666667	0.13	0.073333333	0.237	0.1255	0.105	0.194	0.2835
VNG2084G	phnE	chr	1531144	1530152	-	1530791	1530860	-0.023666667	0.014333333	0.047	-0.0785	0.04	0.046	-0.001333333	0.051
VNG2085G	phnC	chr	1531983	1531144	-	1531328	1531397	-0.092666667	0.006333333	-0.071666667	-0.16	-0.075	-0.017666667	-0.051333333	-0.0795
VNG2086G	hpb	chr	1533033	1532074	-	1532633	1532702	-0.077333333	0.012333333	-0.029333333	-0.1475	-0.097	-0.013666667	-0.035	-0.1425
VNG2087G	hisH2	chr	1532987	1533838	+	1533140	1533071	0.292666667	0.316333333	0.222666667	0.5735	0.457	0.267666667	0.379333333	0.3535
VNG2088G	trm1	chr	1534374	1535486	+	1534932	1534863	0.065	0.064666667	0.081666667	0.2505	0.1125	0.087	0.156	0.252
VNG2089H		chr	1535505	1535942	+	1535777	1535708	-0.133666667	0.021	-0.016	-0.035	-0.0655	-0.025666667	-0.065666667	-0.086
VNG2091H		chr	1536131	1536766	+	1536403	1536334	0.019	0.090333333	0.094666667	0.1795	0.0535	0.092666667	0.021	0.0585
VNG2093G	glnA	chr	1538115	1536754	-	1537340	1537409	-0.204333333	-0.203	-0.271666667	-0.2455	-0.102	-0.126	-0.057666667	-0.085
VNG2094G	trh4	chr	1538241	1538702	+	1538542	1538473	0.004666667	-0.05	-0.027666667	-0.0115	0.0485	-0.019666667	0	0.1295
VNG2096G	cctB	chr	1540810	1538843	-	1540676	1540745	0.257666667	0.184333333	0.211666667	0.4665	0.2465	0.182666667	0.405333333	0.3725
VNG2097C		chr	1540767	1541969	+	1541919	1541850	0.008666667	0.069	0.109333333	0.15	0.0495	0.001	0.053333333	0.1
VNG2098H		chr	1542343	1542152	-	1542201	1542270	0.005666667	0.049666667	-0.001	-0.088	-0.0185	0.016333333	-0.052333333	-0.1145
VNG2099C		chr	1542730	1542350	-	1542619	1542688	-0.091666667	-0.021333333	-0.049	-0.1245	-0.0505	-0.060333333	-0.125	-0.1955
VNG2100G	iluA	chr	1544268	1542784	-	1544120	1544189	0.460333333	0.151666667	0.145666667	0.3465	0.237	0.183333333	0.383666667	0.2925
VNG2101H		chr	1544296	1544727	+	1544468	1544399	0.192666667	0.189	0.195333333	0.3345	0.2055	0.131666667	0.174333333	0.335
VNG2102G	citZ	chr	1545911	1544784	-	1544936	1545005	-0.029	-0.01	-0.057	-0.2025	-0.0835	0.009333333	-0.078666667	-0.154
VNG2104G	pchB	chr	1546022	1547275	+	1547093	1547024	-0.228666667	-0.160333333	-0.107	-0.148	-0.2065	-0.164333333	-0.122333333	-0.0605
VNG2105H		chr	1547544	1547278	-	1547384	1547453	0.018333333	0.040666667	-0.022333333	-0.06	-0.019	0.019666667	-0.044333333	-0.036
VNG2106G	sdh	chr	1547630	1548583	+	1548099	1548030	-0.049666667	-0.028	0.018	-0.104	-0.0275	0.048666667	0.019666667	-0.065
VNG2108G	thrC3	chr	1548632	1549720	+	1549490	1549421	0.135666667	0.178333333	0.149666667	0.3205	0.2	0.167	0.274666667	0.2885
VNG2109H		chr	1549941	1549723	-	1549803	1549872	-0.032	0.036333333	0.043666667	0.139	0.0225	-0.052666667	-0.000333333	0.229
VNG2110C		chr	1551281	1550022	-	1550219	1550288	0.042	0.116333333	0.033666667	0.182	0.098	0.122	0.177666667	0.237
VNG2112C		chr	1551547	1552374	+	1551928	1551859	0.214	-0.063333333	0.28	0.4315	0.251	0.208666667	0.420333333	0.3565
VNG2113C		chr	1553198	1552377	-	1552471	1552540	0.030333333	0.107333333	0.119	0.165	0.0765	0.104666667	0.161333333	0.219
VNG2115H		chr	1553809	1553567	-	1553697	1553766	0.097	0.105	0.149	0.3815	0.093	0.073333333	0.097	0.421
VNG2116C		chr	1555311	1553878	-	1555173	1555242	-0.070666667	-0.024	-0.096666667	-0.121	-0.0065	-0.067	-0.040333333	-0.0455
VNG2117C		chr	1556149	1555433	-	1555966	1556035	-0.007	-0.042	-0.027666667	-0.0635	-0.0085	0.050666667	-0.003	-0.0055
VNG2118G	pyrE2	chr	1556755	1556231	-	1556637	1556706	-0.121	-0.015666667	-0.069666667	-0.2545	-0.07	0.069	-0.069	-0.292
VNG2119C		chr	1557455	1556814	-	1557333	1557402	0.108333333	0.023	0.111666667	0.323	0.1325	0.164666667	0.304	0.241
VNG2120G	yusM	chr	1557442	1558278	+	1558230	1558161	-0.14	-0.064	-0.071666667	-0.085	-0.048	-0.049333333	-0.041	-0.051
VNG2121C		chr	1558353	1558967	+	1558635	1558566	-0.031	0.015333333	-0.015666667	-0.0765	-0.0205	0.011666667	0.040666667	0.041
VNG2122G	ilvE2	chr	1559934	1559011	-	1559821	1559890	-0.151	0.024666667	-0.016666667	-0.123	-0.1035	-0.040333333	-0.117666667	-0.135
VNG2123G	nhaC2	chr	1560066	1561538	+	1561009	1560940	0.271666667	-0.036	0.162333333	0.2955	0.1585	0.200666667	0.231666667	0.2475
VNG2124C		chr	1563291	1561546	-	1562676	1562745	0.257	0.093	0.044666667	0.037	0.0765	0.110666667	0.131	0.109
VNG2125G	ribA	chr	1563874	1563371	-	1563372	1563441	0.033	-0.016666667	0.028333333	0.0615	-0.016	-0.095666667	-0.073666667	0.1115
VNG2126C		chr	1564751	1564026	-	1564406	1564475	0.148333333	0.029333333	0.096333333	0.0935	-0.04	-0.015	0.008666667	0.1905
VNG2128C		chr	1565765	1564791	-	1565588	1565657	0.104	0.000333333	-0.012666667	-0.08	0.071	0.079	0.049333333	-0.035
VNG2129H		chr	1566074	1565970	-	1566005	1566074	-0.026666667	0.014666667	-0.111	-0.2445	-0.091	-0.039666667	-0.122333333	-0.256
VNG2130G	minD2	chr	1567018	1566104	-	1566585	1566654	0.112	0.064666667	0.107666667	0.2205	0.0975	0.052666667	0.125	0.244
VNG2131G	erf1	chr	1567067	1568380	+	1567886	1567817	0.068666667	0.042666667	-0.013666667	-0.0495	-0.03	0.031333333	-0.036666667	0.033
VNG2132G	fer1	chr	1568577	1568404	-	1568409	1568478	0.071333333	0.026	0.104333333	0.2395	-0.0035	0.004666667	0.088333333	0.2805
VNG2133H		chr	1569532	1569143	-	1569377	1569446	-0.065	0.045	0.016333333	-0.036	-0.0975	-0.011	-0.087333333	0.0315
VNG2135G	atpD	chr	1570221	1569550	-	1570055	1570124	-0.112666667	0.005333333	-0.041666667	-0.0985	-0.1225	-0.060333333	-0.132	-0.0405
VNG2136G	blh	chr	1571132	1570281	-	1570343	1570412	0.095666667	0.119666667	0.125666667	0.3255	0.127	0.161	0.278333333	0.291
VNG2137G	ggt	chr	1571779	1571294	-	1571355	1571424	0.168333333	0.033666667	0.117333333	0.2275	0.093	0.071333333	0.088	0.2105
VNG2138G	atpB	chr	1573710	1572298	-	1572646	1572715	-0.088	0.056666667	-0.009	-0.2685	-0.114	-0.083	-0.136666667	-0.3895
VNG2139G	atpA	chr	1575386	1573719	-	1575180	1575249	-0.187333333	-0.012	-0.079666667	-0.299	-0.1895	-0.120666667	-0.144333333	-0.37
VNG2140G	atpF	chr	1575841	1575482	-	1575521	1575590	-0.178	-0.023666667	-0.085333333	-0.345	-0.2225	-0.080666667	-0.159333333	-0.3555
VNG2141G	atpC	chr	1576896	1575841	-	1575982	1576051	-0.157333333	0.000666667	-0.061333333	-0.287	-0.1655	-0.082666667	-0.133333333	-0.3795
VNG2142G	atpE	chr	1577480	1576896	-	1577219	1577288	-0.117666667	0.049	0.031333333	-0.147	-0.0425	-0.037333333	-0.123333333	-0.154
VNG2143G	atpK	chr	1577718	1577506	-	1577551	1577620	-0.141666667	0.026666667	-0.049	-0.2415	-0.1135	-0.059	-0.125666667	-0.309
VNG2144G	atpI	chr	1579952	1577787	-	1578851	1578920	-0.126333333	0.049	-0.036	-0.3525	-0.2155	-0.039333333	-0.147666667	-0.349
VNG2146H		chr	1580271	1579942	-	1580080	1580149	-0.132	0.013666667	-0.065	-0.37	-0.172	-0.069666667	-0.189333333	-0.497
VNG2147G	hmp	chr	1580346	1580999	+	1580657	1580588	-0.074	0.080666667	0.056666667	-0.042	-0.054	0.014333333	-0.046	-0.014
VNG2148H		chr	1582740	1581508	-	1581904	1581973	0.079	0.019	0.082666667	0.2695	0.0565	0.108	0.261666667	0.303
VNG2149H		chr	1582844	1584004	+	1583406	1583337	-0.069333333	0.017	0.005333333	-0.006	-0.003	0.007333333	0.052	-0.012
VNG2150G	etfB	chr	1584077	1584874	+	1584691	1584622	-0.118	-0.013333333	-0.008	-0.282	-0.126	-0.033333333	-0.165	-0.36
VNG2151G	etfA	chr	1584874	1585839	+	1585300	1585231	-0.113333333	0.029333333	-0.017666667	-0.222	-0.1245	-0.052666667	-0.145	-0.3165
VNG2152C		chr	1586516	1585869	-	1586084	1586153	0.288666667	-0.022666667	0.161	0.268	0.1495	0.122333333	0.174	0.264
VNG2153G	fps	chr	1586648	1587547	+	1586802	1586733	-0.018666667	0.013666667	-0.025333333	-0.0225	0.0305	0.089	0.021666667	0.0205
VNG2154C		chr	1588637	1587555	-	1588123	1588192	0.169666667	-0.108	0.089333333	0.1635	0.063	0.043666667	0.038666667	0.278
VNG2155C		chr	1588750	1589754	+	1589200	1589131	0.062666667	0.117	0.021	-0.0275	0.0335	0.058	0.004	0.0265
VNG2156C		chr	1591382	1589814	-	1590641	1590710	0.357666667	0.048333333	0.239	0.49	0.278	0.179	0.152	0.2345
VNG2157C		chr	1591620	1592102	+	1591759	1591690	-0.109666667	0.001666667	-0.033666667	-0.0635	-0.076	-0.025666667	-0.081333333	-0.066
VNG2158G	oxrA	chr	1592154	1592936	+	1592643	1592574	0.048666667	-0.058666667	0.105	0.233	0.1125	0.078	0.098333333	0.279
VNG2159G	manC	chr	1593633	1592953	-	1593484	1593553	0.116	0.16	0.2	0.469	0.2275	0.210333333	0.327	0.331
VNG2160C		chr	1593632	1595050	+	1594105	1594036	-0.115333333	-0.139333333	-0.059	0.0105	-0.029	0.009	0.092333333	0.2025
VNG2162C		chr	1595055	1595624	+	1595475	1595406	-0.144	-0.025666667	-0.057333333	-0.14	-0.147	-0.068333333	-0.120666667	-0.0765
VNG2163H		chr	1595672	1596073	+	1595808	1595739	-0.132	-0.087	-0.081666667	-0.09	-0.1695	-0.105	-0.128666667	-0.0195
VNG2164C		chr	1596262	1596092	-	1596142	1596211	0.057666667	0.094333333	0.055	0.152	0.0645	0.077	0.125333333	0.2065
VNG2165H		chr	1596897	1597649	+	1597557	1597488	-0.138	-0.133666667	-0.040333333	-0.074	-0.0235	-0.001333333	0.015333333	0.0055
VNG2166C		chr	1598020	1597652	-	1597857	1597926	0.055	0.107666667	0.079666667	0.1655	0.1295	0.117666667	0.188666667	0.2235
VNG2167G	dbp	chr	1601007	1598755	-	1600749	1600818	0.136333333	0.058	0.141	0.3475	0.2225	0.129333333	0.231	0.328
VNG2168C		chr	1602230	1601061	-	1601502	1601571	0.147	0.135333333	0.096	0.323	0.1965	0.155666667	0.163	0.2005
